id_pedido;id_item;data_pedido;data_faturamento;codigo_cliente;cliente;grupo_cliente;vendedor_id;vendedor;codigo_produto;produto;familia_produto;quantidade;valor_unitario;valor_bruto;desconto_percentual;desconto_valor;valor_liquido_nf;status_pedido;numero_nf;estabelecimento;canal_venda;tipo_operacao;fonte_sistema;observacao
PED-2025-09602;ITEM-09602;09/02/2025;10/02/25;C0010;Jardim Vidros;Construtora;V005;ELAINE COSTA;p0068;Espelho Bronze 6mm;Espelhos;3;278.73;836.18;10.24;85.59;750,59;Faturado ;NF-109602;1-NewGlass;Venda Interna;Venda;Importação CSV;cliente pediu urgência
PED-2026-09603;ITEM-09603;05/06/26;;C0018; Rossi Engenharia ;Consumidor Final;V001;ANA SOUZA;P0087;Vidro Temperado Incolor 6mm;Vidro Temperado; 1 ; 607.50 ;607.50;9,02;54.82;552.68;Faturado;NF-109603;1-NewGlass;E-commerce;Venda;ERP;devolução em análise
PED-2026-09604;ITEM-09604;02-05-26;03/05/2026;C0001; Alfa Vidros ;Revenda;V003;Carla Mendes;P0071;Perfil H 3m;Perfis de Alumínio;3; 193.22 ;579.65;7.92;45.91;533.74;Cancel.;NF-109604;03-DGlass;WhatsApp;Venda;ERP;
PED-2025-09605;ITEM-09605;12/04/2025;17/04/2025;C0027;Araucária Vidr.;Revenda;V003;C. Mendes;P0142;Instalação 3;Serviços;2;712.48;1424.96;9.53%;135.74;1289.22;Cancel.;NF-109605;01 - New Glass;E-commerce;Venda;Construshow;devolução em análise
PED-2025-09606;ITEM-09606;13/11/2025;13/11/2025;C0020;Top Vidros;consumidor final;V008;H. Martins;P0102;Frete Especial 8;Serviços;5;768.98;3844.91;13.63;524.02;3320,89;DEV TOTAL;NF-109606;03 - DGlass;E-commerce;Venda;Planilha manual;cliente pediu urgência
PED-2026-09607;ITEM-09607;10/05/2026;2026-05-14;C0002;Beta Construcões;Consumidor Final;V001;Ana S.;P0051;Medição Técnica 8;Serviços;2;169.90;339.80;14.73;50.06;289.74;DEV TOTAL;NF-109607;01 - New Glass;E-commerce;Venda;Importação CSV;
PED-2026-09608;ITEM-09608;16/04/2026;25/04/26;C0014;Nova Casa;Consumidor Final;V007;G. Nunes;P0075;Vidro Laminado Verde 8mm;Vidro Laminado;1;566.59;566.59;4.07;23.04;543.55;faturado;NF-109608;03 - DGlass;E-commerce;Reposição;ConstruShow;verificar comissão
PED-2026-09609;ITEM-09609;04/03/2026;13/03/2026;C0022; Viva Lar ;Representante;V008;HENRIQUE MARTINS;P0157;Instalação 2;Serviços;6;788.34;4730.01;10.55%;498.88;4231.13;faturado;NF-109609;1-NewGlass;Key Account;Reposição;ConstruShow;pedido refeito
PED-2025-09610;ITEM-09610;12/02/2025;22/02/2025;C0028;Barigui Obras;Construtora;V001;Ana S.;P0004;Vidro Temperado Incolor 8mm;Vidro Temperado; 1 ;498.70;498.70;11.03;R$ 54,99;443.71;DEV PARCIAL;NF-109610;D-Glass;Venda Interna;Venda futura;ERP;devolução em análise
PED-2025-09611;ITEM-09611;07/10/2025;2025-10-17;C0004;Delta Obras;Franquia;V004;Diego Rocha;P0006;Box Reto 190cm;Box Banheiro;2;1091.28;2182.56;90,49;1975.03;207.53;BONIFICACAO;NF-109611;02 - Link Glass;Loja;Bonificação;Planilha manual;frete negociado
PED-2026-09612;ITEM-09612;14/06/2026;23-06-26;C0034;Horizonte Vidros;Arquitetura;V008;Henrique M.;P0111;Vidro Laminado Acústico 10mm;Vidro Laminado;3;303.77;911.30;14.17;129.09;782.21;pedido em aberto;NF-109612;03 - DGlass;Loja;Venda;Construshow;
PED-2026-09613;ITEM-09613;19-01-26;30-01-26;C0020;Top Vidros Ltda;Consumidor Final;V008;Henrique Martins;P0024;Frete Especial 7;Serviços;N/D;245.48;736.45;11.73;86.37;650.08;FATURADO;NF-109613;03-DGlass;Loja;Venda;Construshow;devolução em análise
PED-2026-09614;ITEM-09614; 06/02/2026 ;11/02/2026;C0006;Fênix Engenharia;Representante;V005;E. Costa;P0064;Vidro Laminado Incolor 10mm;Vidro Laminado;2;934.15;1868.30;14.69;274.40;1593.90;Devolvido Total;NF-109614;02 - Link Glass;Venda Interna;Venda;Planilha manual;pedido refeito
PED-2025-09615;ITEM-09615;31/03/2025;2025-04-09;C0024;Xavier Arquitetura;Construtora;V003;C. Mendes;P0138;Perfil Porta 6m;Perfis de Alumínio;1;70.52;70.52;10.93;7,71; 62.81 ;DEV PARCIAL;NF-109615;01 - New Glass;WhatsApp;Reposição;Planilha manual;frete negociado
PED-2026-09616;ITEM-09616;31/01/2026;2026-01-31;C0007;Gran Lux;Franquia;V006;FELIPE ALVES;P0124;Espelho Prata 6mm;Espelhos;1;154.23;154.23;10.79%;16.64;137.59;Faturado;NF-109616;02 - Link Glass;E-commerce;Venda futura;Planilha manual;
PED-2025-09617;ITEM-09617;16/10/2025;18/10/25;C0002;Beta Construcões;Consumidor Final;V006;Felipe A.;P0093;Medição Técnica 4;Serviços;17;482.32;R$ 8.199,36;1.38%;113.31;8086.05;FATURADO;NF-109617;1-NewGlass;WhatsApp;Venda futura;Construshow;cliente pediu urgência
PED-2026-09618;ITEM-09618;17/03/26;26-03-26;C0036;JBR ESQUADRIAS;Representante;V001;Ana Souza;P0087;Vidro Temperado Incolor 6mm;Vidro Temperado;1;649.49;649.49;17.26;112.11;537.38;faturado;NF-109618;D-Glass;Loja;Venda futura;ConstruShow;
PED-2025-09619;ITEM-09619;2025-09-28;04/10/2025;C0025;Ypê Construções;Consumidor Final;V004;Diego Rocha;P0035;Vidro Temperado Fumê 6mm;Vidro Temperado;3;366.17;1098.51;10.98;120.65;977.86;Pedido em Aberto;NF-109619;02 - Link Glass;Representante;Venda;Construshow;cliente pediu urgência
PED-2025-09620;ITEM-09620;24/02/2025;03/03/2025;C0004;DELTA OBRAS;Franquia;V001;ANA SOUZA;P0005;Medição Técnica 9;Serviços;4;600.53; 2402.11 ;17.43;418,60;1983,51;faturado;NF-109620;03-DGlass;WhatsApp;Venda;Planilha manual;pedido refeito
PED-2025-09621;ITEM-09621;22/11/2025;29/11/25;C0039;Nobre Engenharia;Revenda;V002;Bruno Lima;P0078;Vidro Temperado Fumê 12mm;Vidro Temperado;1;244.17;244.17;9.30;22.70;221.47;faturado;NF-109621;03 - DGlass;Loja;Venda;Importação CSV;pedido refeito
PED-2026-09622;ITEM-09622;18/01/2026;20/01/2026;C0021; União Obras ;Construtora;V001; Ana Souza ;P0093;Medição Técnica 4;Serviços;N/D;875.72;R$ 3.502,90;10.23%;358.23;3144.67;DEV TOTAL;NF-109622;1-NewGlass;Key Account;Venda;ConstruShow;verificar comissão
PED-2025-09623;ITEM-09623;2025-09-06;16-09-25;C0038;Master Glass;Revenda;V004;DIEGO ROCHA;P0023;Vidro Laminado Incolor 8mm;Vidro Laminado;2;443.13;886.25;6.64;58,86;827.39;Cancelado;NF-109623;02 - Link Glass;Representante;Venda;ERP;
PED-2025-09624;ITEM-09624;06/12/2025;17-12-25;C0030; DGlass Parceiros ;Franquia;V003;Carla M.;P0040;Espelho Prata 6mm;Espelhos;1;297.70;297.70;14,95;44.51;253.19;FATURADO;NF-109624;03 - DGlass;Loja;Reposição;Planilha manual;cliente pediu urgência
PED-2025-09625;ITEM-09625;13/05/2025;23/05/25;C0021;União Obras Ltda;Construtora;V005;Elaine Costa;P0074;Perfil Box 2m;Perfis de Alumínio;9;65.87;592.81;14.33;84.95;507.86;DEV TOTAL;NF-109625;02 - Link Glass;Key Account;Reposição;ERP;frete negociado
PED-2025-09626;ITEM-09626;2025-08-25;29/08/2025;C0014; Nova Casa ;Consumidor Final;V004;DIEGO ROCHA;P0116;Instalação 3;Serviços;2,0;194.94;389.88;9.69; 37.78 ;352.10;faturado;NF-109626;01 - New Glass;WhatsApp;Reposição;ConstruShow;pedido refeito
PED-2025-09627;ITEM-09627;24-09-25;01/10/2025;C0040;ORION DECOR;Franquia;V002;Bruno Lima;P0123;Espelho Lapidado 6mm;Espelhos;8;120.36;962.87;10.54;101.45;861.42;faturado;NF-109627;1-NewGlass;Representante;Venda;Construshow;
PED-2026-09628;ITEM-09628;2026-04-04;;C0032;Forte Alumínio;Arquitetura;V008;Henrique M.;P0003;Trilho Modelo 333;Ferragens;1;221,35;221.35;12.57;27.82;193.53;Pedido em Aberto;;D-Glass;Key Account;Reposição;ERP;pedido refeito
PED-2025-09629;ITEM-09629;24/10/2025;05/11/2025;C0033;Gama Projetos;Consumidor Final;V002;B. Lima;P0114;Vidro Laminado Verde 6mm;Vidro Laminado;1;442.81;442,81;14.20;62.90;379.91;faturado;NF-109629;01 - New Glass;Representante;Venda;Planilha manual;
PED-2025-09630;ITEM-09630;20/04/2025;27/04/2025;C0001;ALFA VIDROS;Revenda;V002;B. Lima;P0044;Roldana Modelo 516;Ferragens;5;100.80;503.98;94.89%;478.24;25.74;Bonificação;NF-109630;03-DGlass;E-commerce;Bonificação;ERP;devolução em análise
PED-2025-09631;ITEM-09631;09/08/2025;2025-08-14;C0003; Casa Sul Esquadrias ;Construtora;V001; Ana Souza ;P0069;Vidro Laminado Verde 6mm;Vidro Laminado;1;680.01;680.01;17.68%;120.22;559.79;FATURADO;NF-109631;03 - DGlass;Venda Interna;Venda;ConstruShow;pedido refeito
PED-2026-09632;ITEM-09632;2026-02-01;08/02/2026;C0038; Master Glass ;Revenda;V006;Felipe A.;P0083;Box Frontal 180cm;Box Banheiro;2;452.48;904.96;5.09%;46.04;0.00;Cancel.;NF-109632;D-Glass;E-commerce;Venda;ERP;cliente pediu urgência
PED-2026-09633;ITEM-09633;13-01-26;21/01/2026;C0035;Imperial Obras;Revenda;V007;Gabi Nunes;P0122;Box Articulado 200cm;Box Banheiro;4;780.95; 3123.79 ;9.66%;301.82;2821.97;DEV PARCIAL;NF-109633;D-Glass;Representante;Venda;Planilha manual;frete negociado
PED-2025-09634;ITEM-09634;17/06/2025;19/06/2025;C0030;DGlass Parceiros;Franquia;V005;E. Costa;P0107;Lapidação 8;Serviços;1;677.10;677.10;16.25;110.01;567.09;Dev. Total;NF-109634;D-Glass;Key Account;Venda;Importação CSV;
PED-2025-09635;ITEM-09635;14/09/2025;;C0035;IMPERIAL OBRAS;Revenda;V002;B. Lima;P0103;Vidro Laminado Incolor 10mm;Vidro Laminado;3;456.20;1368,59;3.20;43,85;R$ 1.324,74;FATURADO;NF-109635;1-NewGlass;Venda Interna;Venda;Construshow;devolução em análise
PED-2025-09636;ITEM-09636;03/04/2025;05/04/2025;C0011;KAPPA DECOR;Consumidor Final;V007;G. Nunes;P0106;Vidro Temperado Incolor 6mm;Vidro Temperado;1;534.43;534.43;;492.94;41.49;Bonificação ;NF-109636;03 - DGlass;WhatsApp;Bonificação;ERP;pedido refeito
PED-2025-09637;ITEM-09637;01/03/25;;C0027; Araucária Vidros ;Revenda;V004;DIEGO ROCHA;P0099;Vidro Laminado Verde 8mm;Vidro Laminado;4;481.21;1924.83;11.67%;224.57;1700.26;pedido em aberto;;03-DGlass;Representante;Venda futura;ERP;
PED-2026-09638;ITEM-09638;2026-05-11;18/05/2026;C0005;Espaco Glass;Revenda;V005;ELAINE COSTA;P0015;Box Canto 180cm;Box Banheiro;5;851.08;4255.39;;862,94;3392.45;Devolvido Parcial;NF-109638;1-NewGlass;Key Account;Venda;Planilha manual;frete negociado
PED-2025-09639;ITEM-09639;16-02-25;;C0029;Curitiba Glass;Consumidor Final;V002;BRUNO LIMA;P0040;Espelho Prata 6mm;Espelhos; 1 ;240.27;240,27;7.66%;18.41;221,86;Em aberto;;01 - New Glass;WhatsApp;Reposição;Importação CSV;verificar comissão
PED-2026-09640;ITEM-09640; 06/02/2026 ;;C0015; Omega Reformas ;Construtora;V004;DIEGO ROCHA;P0156 ;Box Canto 180cm;Box Banheiro;9; 1064.57 ;9581.10;11.78;1128.27;8452.83;Pedido em Aberto;;01 - New Glass;Loja;Venda;Importação CSV;verificar comissão
PED-2026-09641;ITEM-09641;05/01/2026;;C0024; Xavier Arquitetura ;Construtora;V001;Ana S.;P0004;Vidro Temperado Incolor 8mm;;1;474.25;474.25;14.50; 68.76 ;405.49;Pedido em Aberto;;01 - New Glass;Venda Interna;Reposição;ERP;cliente pediu urgência
PED-2026-09642;ITEM-09642;18/02/2026;21/02/2026;C0001;ALFA VIDROS;Revenda;V001;Ana Souza;P0018;Dobradiça Modelo 952;Ferragens;2;117,21;R$ 234,42;14.04;32.91;201.51;FATURADO;NF-109642;D-Glass;WhatsApp;Venda;ConstruShow;verificar comissão
PED-2025-09643;ITEM-09643;2025-02-20;;C0039;Nobre Engenharia;Revenda;V004;Diego R.;P0027;Perfil Porta 6m;Perfis de Alumínio;1;231.48;231.48;7.01%;16.24;215.24;pedido em aberto;;D-Glass;E-commerce;Venda;Construshow;frete negociado
PED-2026-09644;ITEM-09644;20/03/2026;28/03/2026;C0002;Beta Construções Ltda;Consumidor Final;V007;G. Nunes;P0101;Perfil Box 3m;Perfis de Alumínio;5;258.23;1291.17;19.30;249,24;1041.93;FATURADO;NF-109644;02 - Link Glass;E-commerce;Venda;ConstruShow;cliente pediu urgência
PED-2025-09645;ITEM-09645;15/03/2025;2025-03-16;C0018;Rossi Engenharia;Consumidor Final;V008;Henrique Martins;P0074;Perfil Box 2m;Perfis de Alumínio;3;R$ 50,10;150.29;7.89%;11.85;138.44;FATURADO;NF-109645;03 - DGlass;E-commerce;Venda;Importação CSV;
PED-2026-09646;ITEM-09646;08/02/26;11/02/26;C0018;ROSSI ENGENHARIA;Consumidor Final;V005;ELAINE COSTA;P0117;Roldana Modelo 923;Ferragens;2;47.22;94.43;95.35;90.04;4.39;Bonificação;NF-109646;D-Glass;E-commerce;Bonificação;Construshow;frete negociado
PED-2026-09647;ITEM-09647;10-05-26;15/05/2026;C0009; Ideal Box ;Representante;V003;Carla Mendes;P0020;Perfil Porta 4m;Perfis de Alumínio;2;285,77;571.53;11.53;65.90;R$ 505,63;devolvido parcial;NF-109647;02 - Link Glass;WhatsApp;Venda futura;ConstruShow;cliente pediu urgência
PED-2025-09648;ITEM-09648;03-11-25;;C0005;Espaço Glass;Revenda;V004;Diego Rocha;P0058;Roldana Modelo 482;Ferragens; 5 ;190,55;952.77;5.38%;51,25;901.52;Em aberto;;03-DGlass;E-commerce;Venda futura;ConstruShow;cliente pediu urgência
PED-2025-09649;ITEM-09649;2025-04-11;17-04-25;C0040; Orion Decor ;Franquia;V003;Carla Mendes;P0138;Perfil Porta 6m;Perfis de Alumínio;3;74.35;R$ 223,06;8.03;17.91;205.15;devolvido parcial;NF-109649;02 - Link Glass;Representante;Venda;ERP;
PED-2025-09650;ITEM-09650;04/06/2025;07/06/2025;C0002;Beta Construcões;Consumidor Final;V002;Bruno L.;P0159;Frete Especial 2;Serviços;4;111.45;445.82;13.04%;58.16;387.66;faturado;NF-109650;03 - DGlass;Key Account;Venda futura;Importação CSV;cliente pediu urgência
PED-2026-09651;ITEM-09651;05-03-26;2026-03-16;C0009;IDEAL BOX;Representante;V004;D. Rocha;P0030;Vidro Laminado Incolor 10mm;Vidro Laminado;1;517,26;517.26;5.42;28.06;489.20;Faturado ;NF-109651;03-DGlass;Loja;Venda futura;ERP;
PED-2026-09652;ITEM-09652; 13/06/2026 ;20-06-26;C0040;ORION DECOR;Franquia;V001;Ana S.;P0045;Espelho Lapidado 6mm;Espelhos; 2 ;640.45;1280.90;12.62%;161.68;1119.22;devolvido parcial;NF-109652;D-Glass;E-commerce;Venda;Construshow;cliente pediu urgência
PED-2025-09653;ITEM-09653;12/09/2025;;C0038;Master Glass Ltda;Revenda;V004;Diego Rocha;P0109;Espelho Prata 3mm;Espelhos;5;195.86;979,29;11.25;110,17;869.12;pedido em aberto;;01 - New Glass;Key Account;Venda;ERP;pedido refeito
PED-2025-09654;ITEM-09654;2025-09-17;29/09/25;C0015;Omega Reformas Ltda;Construtora;V004;D. Rocha;P0124;Espelho Prata 6mm;Espelhos; 2 ;165.24;330.49;19.41;64.14;266.35;Faturado;NF-109654;01 - New Glass;Representante;Reposição;ERP;frete negociado
PED-2025-09655;ITEM-09655;2025-06-19;;C0013;Matriz Construções;Arquitetura;V003;C. Mendes;P0061;Vidro Laminado Incolor 6mm;Vidro Laminado;7;458.40;3208.77;15.47;496.49;2712.28;pedido em aberto;;03 - DGlass;E-commerce;Venda;ERP;verificar comissão
PED-2025-09656;ITEM-09656;14/08/25;17/08/2025;C0027;Araucária Vidros Ltda;Revenda;V001;A. Souza;P0049;Lapidação 8;Serviços;3;1154.16;3462.49;11.39;394.23;R$ 3.068,26;FATURADO;NF-109656;D-Glass;Venda Interna;Venda;Planilha manual;frete negociado
PED-2025-09657;ITEM-09657;2025-06-06;2025-13-10;C0035; Imperial Obras ;Revenda;V003;C. Mendes;P0039;Suporte Modelo 845;Ferragens;4;74.59;298.34;7.20;21.49;276.85;DEV TOTAL;NF-109657;02 - Link Glass;WhatsApp;Venda futura;Importação CSV;cliente pediu urgência
PED-2026-09658;ITEM-09658;03/01/2026;2026-01-15;C0039;Nobre Engenharia Ltda;Revenda;V004;DIEGO ROCHA;P0079;Kit Instalação 13;Acessórios;6;R$ 48,45;290,68;10.41;30.25;R$ 260,43;Faturado;NF-109658;01 - New Glass;Venda Interna;Venda;ConstruShow;devolução em análise
PED-2026-09659;ITEM-09659;14/01/2026; 25/01/2026 ;C0016;Prime Glass;Consumidor Final;V006;Felipe Alves;P0001;Silicone 13;Acessórios;1;7.60;7,60;10.72;0.81;6.79;FATURADO;NF-109659;03-DGlass;Representante;Venda;Construshow;cliente pediu urgência
PED-2025-09660;ITEM-09660;14/02/2025;26/02/2025;C0024; Xavier Arquitetura ;Construtora;V003;C. Mendes;P0121;Suporte Modelo 623;Ferragens; 3 ;R$ 153,38;460,14;14.22;65.45;394,69;FATURADO;NF-109660;1-NewGlass;Key Account;Venda;Importação CSV;devolução em análise
PED-2026-09661;ITEM-09661;2026-02-25; 05/03/2026 ;C0034;Horizonte Vidros;Arquitetura;V001;Ana Souza;P0011;Box Articulado 190cm;Box Banheiro;2;1374.66; 2749.32 ;12.97%;356.67;2392.65;CANCELADO;NF-109661;03 - DGlass;Key Account;Venda;ERP;devolução em análise
PED-2026-09662;ITEM-09662;2026-06-20;21/06/2026;C0021; União Obras ;Construtora;V008;HENRIQUE MARTINS;P0059;Instalação 9;Serviços;7;843.44; 5904.08 ;7.54;445.29;5458.79;faturado;NF-109662;01 - New Glass;Representante;Venda;ConstruShow;verificar comissão
PED-2025-09663;ITEM-09663;10/09/2025;20/09/25;C0005;Espaço Glass Ltda;Revenda;V005;Elaine Costa;P0106;Vidro Temperado Incolor 6mm;Vidro Temperado;1;728.07;728.07;14.62%;106.45;621.62;Faturado;NF-109663;01 - New Glass;WhatsApp;Venda futura;Planilha manual;
PED-2025-09664;ITEM-09664;2025-12-09;2025-12-13;C0009;Ideal Box;Representante;V003;C. Mendes;P0030;Vidro Laminado Incolor 10mm;Vidro Laminado;1;524.43;524.43;9.40;49.29;475.14;Faturado ;NF-109664;D-Glass;Venda Interna;Venda;Planilha manual;verificar comissão
PED-2025-09665;ITEM-09665;17/01/2025;25/01/2025;C0017;Quality Box;Construtora;V005;E. Costa;P0043;Parafuso 2;;1;24.72;24.72;11.20;2.77;R$ 21,95;Faturado ;NF-109665;02 - Link Glass;Loja;Venda;ERP;frete negociado
PED-2026-09666;ITEM-09666;2026-02-25;05/03/2026;C0018;Rossi Engenharia;Consumidor Final;V005;Elaine Costa;P0065;Vidro Temperado Fumê 8mm;Vidro Temperado;1;489.48;489.48;11.01%;53.88;435.60;Faturado;NF-109666;03-DGlass;Representante;Venda futura;Planilha manual;devolução em análise
PED-2025-09667;ITEM-09667;2025-09-08; 08/09/2025 ;C0011;Kappa Decor;Consumidor Final;V001;ANA SOUZA;P0147;Espelho Prata 5mm;Espelhos;8;383.00;3064.00;16.02;490.89;R$ 2.573,11;FATURADO;NF-109667;D-Glass;Loja;Venda;Construshow;verificar comissão
PED-2025-09668;ITEM-09668;2025-07-10;14/07/25;C0003;CASA SUL ESQUADRIAS;Construtora;V003;C. Mendes;P0027;Perfil Porta 6m;Perfis de Alumínio;1;330.10;330.10;8.64%;28.51; 301.59 ;Faturado;NF-109668;02 - Link Glass;Loja;Venda;ConstruShow;verificar comissão
PED-2025-09669;ITEM-09669;31/10/25;2025-11-08;C0016;Prime Glass Ltda;Consumidor Final;V004;Diego Rocha;P0071;Perfil H 3m;Perfis de Alumínio;1;156.72;156.72;;6.89;149.83;Pedido em Aberto;NF-109669;03 - DGlass;Key Account;Venda futura;Planilha manual;frete negociado
PED-2025-09670;ITEM-09670;2025-12-23;04/01/2026;C0007; Gran Lux ;Franquia;V001; Ana Souza ;P0043;Parafuso 2;Acessórios;4;24.68;98.72;11,47;11,32;87.40;FATURADO;NF-109670;03-DGlass;WhatsApp;Reposição;ConstruShow;devolução em análise
PED-2025-09671;ITEM-09671;26-02-25;02/03/2025;C0010; Jardim Vidros ;construtora;V001;A. Souza;P0021;Vidro Laminado Acústico 6mm;Vidro Laminado;N/D;691.35;2074.04;14.85;308.08;1765.96;Faturado ;NF-109671;01 - New Glass;Loja;Reposição;Planilha manual;cliente pediu urgência
 PED-2026-09672 ;ITEM-09672;21/04/2026;21/04/2026;C0022;Viva Lar;Representante;V006;F. Alves;P0078;Vidro Temperado Fumê 12mm;Vidro Temperado;1;191.21;191.21;6.06; 11.58 ;179.63;Faturado;NF-109672;02 - Link Glass;Key Account;Venda;Construshow;cliente pediu urgência
PED-2025-09673;ITEM-09673;31/08/2025;02-09-25;C0022; Viva Lar ;Representante;V003;CARLA MENDES;P0021;Vidro Laminado Acústico 6mm;Vidro Laminado;1,0;465,46;465.46;91,73;426.97;38.49;Bonificacao;NF-109673;02 - Link Glass;Venda Interna;Bonificação;Planilha manual;
PED-2025-09674;ITEM-09674;23/11/2025;01/12/2025;C0017;Quality Box;Construtora;V004;Diego Rocha;P0002;Kit Instalação 9;Acessórios;4;58.93;235.71;3.51;8.26;227,45;Dev. Parcial;NF-109674;D-Glass;Representante;Venda futura;Importação CSV;
PED-2025-09675;ITEM-09675;2025-02-23;24/02/25;C0029; Curitiba Glass ;Consumidor Final;V002;Bruno Lima;P0028;Perfil H 2m;Perfis de Alumínio;4;188.35;753.39;12.75;R$ 96,03;0.00;Cancel.;NF-109675;03-DGlass;Loja;Reposição;ERP;
PED-2026-09676;ITEM-09676;2026-01-21;27/01/2026;C0006;Fênix Engenharia Ltda;Representante;V002;BRUNO LIMA;P0120;Suporte Modelo 676;Ferragens;3; 137.45 ;412.34;4.71; 19.41 ;392.93;Faturado;NF-109676;1-NewGlass;Loja;Venda;ERP;frete negociado
PED-2025-09677;ITEM-09677;20/09/2025;26/09/2025;C0008;Habitat Design Ltda;Consumidor Final;V002;B. Lima;P0042;Perfil Porta 2m;Perfis de Alumínio;1;140.49;140.49;10.21; 14.34 ;126.15;CANCELADO;NF-109677;03 - DGlass;E-commerce;Venda;ConstruShow;
PED-2026-09678;ITEM-09678;08/01/2026;16/01/2026;C0007; Gran Lux ;Franquia;V001; Ana Souza ;P0048;Box Reto 200cm;Box Banheiro;1;1144.75;1144.75;13,76;157,53;R$ 987,22;Dev. Parcial;NF-109678;03 - DGlass;E-commerce;Venda;Planilha manual;verificar comissão
PED-2025-09679;ITEM-09679;18-10-25;24/10/2025;C0030;DGlass Parceiros Ltda;Franquia;V007;GABRIELA NUNES;P0080;Medição Técnica 5;Serviços;9;372.16;3349.46;6.88;230,46; 3119.00 ;Devolvido Parcial;NF-109679;D-Glass;Venda Interna;Venda;ERP;
PED-2025-09680;ITEM-09680; 23/01/2025 ;01-02-25;C0038;Master Glass Ltda;Revenda;V002;B. Lima;P0025;Vidro Temperado Incolor 6mm;Sem familia; 4 ;262.79;1051.18;8,97;94.28;956.90;Faturado;NF-109680;D-Glass;Key Account;Venda;Importação CSV;verificar comissão
PED-2026-09681;ITEM-09681;08/01/2026;14/01/26;C0007; Gran Lux ;Franquia;V005;E. Costa;P0103;Vidro Laminado Incolor 10mm;Vidro Laminado;1;562.78;562.78;96.42;542.61;20,17;Bonificação ;NF-109681;01 - New Glass;Venda Interna;Bonificação;ConstruShow;
PED-2025-09682;ITEM-09682;02/09/2025;;C0017;QUALITY BOX;Construtora;V002;BRUNO LIMA;P0066;Suporte Modelo 321;Ferragens;5;108.72;543.58;11.23;61.05;R$ 482,53;Faturado;NF-109682;02 - Link Glass;E-commerce;Venda futura;ConstruShow;devolução em análise
PED-2025-09683;ITEM-09683;20/07/2025;25/07/2025;C0008; Habitat Design ;Consumidor Final;V001; Ana Souza ;P0067;Perfil Porta 3m;Perfis de Alumínio;2;408.29;816.58;16.13;131.73;684.85;FATURADO;NF-109683;D-Glass;Loja;Venda;ConstruShow;devolução em análise
PED-2025-09684;ITEM-09684;25-06-25;2025-06-29;C0023; Wall Glass ;Consumidor Final;V003;Carla M.;P0016;Vidro Laminado Verde 8mm;Vidro Laminado;2;328.15;656.29;12,64;82.95; 573.34 ;DEV PARCIAL;NF-109684;02 - Link Glass;Key Account;Reposição;ConstruShow;verificar comissão
PED-2025-09685;ITEM-09685;02/04/2025;12/04/2025;C0020;Top Vidr.;Consumidor Final;V008;Henrique M.;P0090;Perfil Box 3m;Perfis de Alumínio;N/D;178.77;1430,13;14.57%;208.32;1221,81;Faturado ;NF-109685;02 - Link Glass;Venda Interna;Reposição;Construshow;verificar comissão
PED-2026-09686;ITEM-09686;24/02/2026;25/02/2026;C0004;Delta Obras;Franquia;V006;Felipe Alves;;Perfil U 3m;Perfis de Alumínio;2;167.70;335.39;10.21;34.24;301.15;DEV PARCIAL;NF-109686;D-Glass;Key Account;Venda futura;ERP;devolução em análise
PED-2025-09687;ITEM-09687;04/02/2025; 08/02/2025 ;C0036;JBR ESQUADRIAS;Representante;V002;BRUNO LIMA;P0149;Espelho Bronze 5mm;Espelhos;1;193,20;193,20;7.42;14.33;178.87;Cancel.;NF-109687;01 - New Glass;WhatsApp;Venda;Importação CSV;cliente pediu urgência
PED-2025-09688;ITEM-09688;02/08/25;;C0029;CURITIBA GLASS;Consumidor Final;V008;H. Martins;P0014;Vidro Laminado Incolor 8mm;Vidro Laminado;1;725.83;R$ 725,83;11.04;80,16;645.67;Pedido em Aberto;;03-DGlass;Venda Interna;Venda;ConstruShow;pedido refeito
PED-2025-09689;ITEM-09689;28-04-25;01/05/2025;C0038; Master Glass ;Revenda;V007;G. Nunes;P0085;Medição Técnica 6;;3;698.80;2096.41;12.77;267.62;1828.79;FATURADO;NF-109689;03-DGlass;E-commerce;Venda futura;Planilha manual;pedido refeito
